pert_id,rna_plate,reciprocal_rank,top1_correct,top5_hit,cohort,method
BRD-K56751279,LJP006_MCF7_24H_X2_B17,0.03571428571428571,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K57080016,LJP006_MCF7_24H_X2_B17,0.043478260869565216,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K64800655,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K67868012,LJP006_MCF7_24H_X2_B17,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K68065987,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K72414522,LJP006_MCF7_24H_X2_B17,0.09090909090909091,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99545815,LJP006_MCF7_24H_X2_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99749624,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A39996500,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP006_MCF7_24H_X3_B17,0.02702702702702703,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K13390322,LJP006_MCF7_24H_X3_B17,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K19687926,LJP006_MCF7_24H_X3_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K20285085,LJP006_MCF7_24H_X3_B17,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K23984367,LJP006_MCF7_24H_X3_B17,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K40175214,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K41895714,LJP006_MCF7_24H_X3_B17,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49075727,LJP006_MCF7_24H_X3_B17,0.05,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K50168500,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K51313569,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K52911425,LJP006_MCF7_24H_X3_B17,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K56751279,LJP006_MCF7_24H_X3_B17,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K57080016,LJP006_MCF7_24H_X3_B17,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K64800655,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K67868012,LJP006_MCF7_24H_X3_B17,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K68065987,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K72414522,LJP006_MCF7_24H_X3_B17,0.09090909090909091,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99545815,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99749624,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A39996500,LJP006_MCF7_24H_X4_B19,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP006_MCF7_24H_X4_B19,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K13390322,LJP006_MCF7_24H_X4_B19,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K19687926,LJP006_MCF7_24H_X4_B19,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K20285085,LJP006_MCF7_24H_X4_B19,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K23984367,LJP006_MCF7_24H_X4_B19,0.02857142857142857,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K40175214,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K41895714,LJP006_MCF7_24H_X4_B19,0.015873015873015872,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49075727,LJP006_MCF7_24H_X4_B19,0.014705882352941176,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP006_MCF7_24H_X4_B19,0.01639344262295082,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K50168500,LJP006_MCF7_24H_X4_B19,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K51313569,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K52911425,LJP006_MCF7_24H_X4_B19,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K57080016,LJP006_MCF7_24H_X4_B19,0.09090909090909091,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K64800655,LJP006_MCF7_24H_X4_B19,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K67868012,LJP006_MCF7_24H_X4_B19,0.038461538461538464,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K68065987,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K72414522,LJP006_MCF7_24H_X4_B19,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99545815,LJP006_MCF7_24H_X4_B19,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K99749624,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K05804044,LJP007_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K13662825,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K21718444,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K28392481,LJP007_MCF7_24H_X1_B20,0.038461538461538464,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K33379087,LJP007_MCF7_24H_X1_B20,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K40738845,LJP007_MCF7_24H_X1_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K42805893,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP007_MCF7_24H_X1_B20,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP007_MCF7_24H_X1_B20,0.014285714285714285,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K51544265,LJP007_MCF7_24H_X1_B20,0.034482758620689655,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K53414658,LJP007_MCF7_24H_X1_B20,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K53417444,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K57169635,LJP007_MCF7_24H_X1_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K59317601,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K60866521,LJP007_MCF7_24H_X1_B20,0.05,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K66538826,LJP007_MCF7_24H_X1_B20,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K71035033,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K74065929,LJP007_MCF7_24H_X1_B20,0.01282051282051282,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K74514084,LJP007_MCF7_24H_X1_B20,0.02564102564102564,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77625799,LJP007_MCF7_24H_X1_B20,0.025,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP007_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K80700417,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K93918653,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K99964838,LJP007_MCF7_24H_X1_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP007_MCF7_24H_X2_B20,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K05804044,LJP007_MCF7_24H_X2_B20,0.1,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K13662825,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K21718444,LJP007_MCF7_24H_X2_B20,0.1,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K28392481,LJP007_MCF7_24H_X2_B20,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K33379087,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K40738845,LJP007_MCF7_24H_X2_B20,0.043478260869565216,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K42805893,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP007_MCF7_24H_X2_B20,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP007_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K51544265,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K53414658,LJP007_MCF7_24H_X2_B20,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K53417444,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K57169635,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K59317601,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K60866521,LJP007_MCF7_24H_X2_B20,0.125,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K66538826,LJP007_MCF7_24H_X2_B20,0.03333333333333333,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K71035033,LJP007_MCF7_24H_X2_B20,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K74065929,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K74514084,LJP007_MCF7_24H_X2_B20,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77625799,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K80700417,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K93918653,LJP007_MCF7_24H_X2_B20,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K99964838,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K05804044,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K13662825,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K21718444,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K28392481,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K33379087,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K40738845,LJP007_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K42805893,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP007_MCF7_24H_X3_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K51544265,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K53414658,LJP007_MCF7_24H_X3_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K53417444,LJP007_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K57169635,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K59317601,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K60866521,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K66538826,LJP007_MCF7_24H_X3_B20,0.034482758620689655,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K71035033,LJP007_MCF7_24H_X3_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K74065929,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K74514084,LJP007_MCF7_24H_X3_B20,0.029411764705882353,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77625799,LJP007_MCF7_24H_X3_B20,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K80700417,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K93918653,LJP007_MCF7_24H_X3_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K99964838,LJP007_MCF7_24H_X3_B20,0.05,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-A58280226,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP008_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K08109215,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K11153516,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K12787259,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K17743125,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K36740062,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP008_MCF7_24H_X1_B20,0.022222222222222223,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP008_MCF7_24H_X1_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K54256913,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K56301217,LJP008_MCF7_24H_X1_B20,0.02,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77908580,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79254416,LJP008_MCF7_24H_X1_B20,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K82928847,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K87142802,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K92428232,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A58280226,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP008_MCF7_24H_X2_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K08109215,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K11153516,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K12787259,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K17743125,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K36740062,LJP008_MCF7_24H_X2_B20,0.1,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP008_MCF7_24H_X2_B20,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP008_MCF7_24H_X2_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K54256913,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K56301217,LJP008_MCF7_24H_X2_B20,0.043478260869565216,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77908580,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP008_MCF7_24H_X2_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79254416,LJP008_MCF7_24H_X2_B20,0.04,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K82928847,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K87142802,LJP008_MCF7_24H_X2_B20,0.02,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K92428232,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A58280226,LJP008_MCF7_24H_X3_B20,0.02127659574468085,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP008_MCF7_24H_X3_B20,0.030303030303030304,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K08109215,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K11153516,LJP008_MCF7_24H_X3_B20,0.012658227848101266,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K12787259,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K17743125,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K36740062,LJP008_MCF7_24H_X3_B20,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP008_MCF7_24H_X3_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K54256913,LJP008_MCF7_24H_X3_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K56301217,LJP008_MCF7_24H_X3_B20,0.014084507042253521,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K77908580,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP008_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79254416,LJP008_MCF7_24H_X3_B20,0.029411764705882353,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K82928847,LJP008_MCF7_24H_X3_B20,0.125,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K87142802,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K92428232,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP009_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP009_MCF7_24H_X1_B20,0.0136986301369863,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K02123250,LJP009_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP009_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K09132007,LJP009_MCF7_24H_X1_B20,0.014705882352941176,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K09951645,LJP009_MCF7_24H_X1_B20,0.030303030303030304,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K16730910,LJP009_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K19477839,LJP009_MCF7_24H_X1_B20,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K45746021,LJP009_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP009_MCF7_24H_X1_B20,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP009_MCF7_24H_X1_B20,0.08333333333333333,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K70511574,LJP009_MCF7_24H_X1_B20,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP009_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K83963101,LJP009_MCF7_24H_X1_B20,0.08333333333333333,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K87142802,LJP009_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K93123848,LJP009_MCF7_24H_X1_B20,0.015384615384615385,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP009_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP009_MCF7_24H_X2_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K02123250,LJP009_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP009_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K09132007,LJP009_MCF7_24H_X2_B20,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K09951645,LJP009_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K16730910,LJP009_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K19477839,LJP009_MCF7_24H_X2_B20,0.03225806451612903,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K45746021,LJP009_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49328571,LJP009_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K49865102,LJP009_MCF7_24H_X2_B20,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K70511574,LJP009_MCF7_24H_X2_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K79090631,LJP009_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K83963101,LJP009_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K87142802,LJP009_MCF7_24H_X2_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K93123848,LJP009_MCF7_24H_X2_B20,0.01282051282051282,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-A61304759,LJP009_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02113016,LJP009_MCF7_24H_X3_B20,0.030303030303030304,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K02123250,LJP009_MCF7_24H_X3_B20,0.25,0.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K02708799,LJP009_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K09132007,LJP009_MCF7_24H_X3_B20,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K09951645,LJP009_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_mean_consensus
BRD-K16730910,LJP009_MCF7_24H_X3_B20,0.03333333333333333,0.0,0.0,phase2_mcf7,raw_mean_consensus
BRD-K19477839,LJP009_MCF7_24H_X3_B20,0.018518518518518517,0.0,0.0,phase2_mcf7,raw_mean_consensus
