pert_id,rna_plate,average_precision,top1_correct,top5_hit,split,method
BRD-A25234499,CPC004_MCF7_6H_X5,0.028319687464924255,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC004_MCF7_6H_X5,0.03712316974775149,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC004_MCF7_6H_X5,0.027575136601856613,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC004_MCF7_6H_X5,0.027456332077931075,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC004_MCF7_6H_X5,0.048740946338164906,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC004_MCF7_6H_X5,0.0643586219731148,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC004_MCF7_6H_X5,0.02551302464347822,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC004_MCF7_6H_X5,0.029397910459175784,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPC004_MCF7_6H_X5,0.08612572334131091,0.0,1.0,validation,filzen_binary
BRD-K30240666,CPC004_MCF7_6H_X5,0.02693282694814523,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC004_MCF7_6H_X5,0.025305045286355552,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC004_MCF7_6H_X5,0.0281104181580518,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC004_MCF7_6H_X5,0.026311180989685767,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC004_MCF7_6H_X5,0.792189208098299,1.0,1.0,validation,filzen_binary
BRD-K60762818,CPC004_MCF7_6H_X5,0.03846459146938826,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPC004_MCF7_6H_X5,0.02776497798773182,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC004_MCF7_6H_X5,0.08064440047203417,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC004_MCF7_6H_X5,0.03914870915172032,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC005_MCF7_6H_X1,0.0257361369537796,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC005_MCF7_6H_X1,0.030048449804168518,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPC005_MCF7_6H_X1,0.022681338825927676,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC005_MCF7_6H_X2,0.0257361369537796,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC005_MCF7_6H_X2,0.030048449804168518,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPC005_MCF7_6H_X2,0.022681338825927676,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC005_MCF7_6H_X3,0.0257361369537796,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC005_MCF7_6H_X3,0.030048449804168518,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPC005_MCF7_6H_X3,0.022681338825927676,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC005_MCF7_6H_X5,0.0257361369537796,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC005_MCF7_6H_X5,0.030048449804168518,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPC005_MCF7_6H_X5,0.022681338825927676,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC006_MCF7_6H_X1,0.06404091960210999,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC006_MCF7_6H_X1,0.026990571339446764,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC006_MCF7_6H_X1,0.0368270441085157,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC006_MCF7_6H_X1,0.792189208098299,1.0,1.0,validation,filzen_binary
BRD-K68143200,CPC006_MCF7_6H_X1,0.05700685659396978,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC006_MCF7_6H_X1,0.16547869389133865,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC006_MCF7_6H_X1,0.028467511133260737,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC006_MCF7_6H_X2,0.06401359236291276,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC006_MCF7_6H_X2,0.02698283379689028,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC006_MCF7_6H_X2,0.03681926333946449,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC006_MCF7_6H_X2,0.792189208098299,1.0,1.0,validation,filzen_binary
BRD-K80738081,CPC006_MCF7_6H_X2,0.16547869389133865,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC006_MCF7_6H_X2,0.028467511133260737,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC006_MCF7_6H_X3,0.06404669913686634,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC006_MCF7_6H_X3,0.02699788761318075,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC006_MCF7_6H_X3,0.03683459828273654,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC006_MCF7_6H_X3,0.792189208098299,1.0,1.0,validation,filzen_binary
BRD-K68143200,CPC006_MCF7_6H_X3,0.056958702500871865,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC006_MCF7_6H_X3,0.1654866065357444,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC006_MCF7_6H_X3,0.028475468481872178,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC006_MCF7_6H_X4,0.06404669913686634,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC006_MCF7_6H_X4,0.02699788761318075,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC006_MCF7_6H_X4,0.03683459828273654,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC006_MCF7_6H_X4,0.829241549696095,1.0,1.0,validation,filzen_binary
BRD-K68143200,CPC006_MCF7_6H_X4,0.056958702500871865,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC006_MCF7_6H_X4,0.1654866065357444,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC006_MCF7_6H_X4,0.028475468481872178,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC006_MCF7_6H_X5,0.06404669913686634,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC006_MCF7_6H_X5,0.02699788761318075,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC006_MCF7_6H_X5,0.03683459828273654,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC006_MCF7_6H_X5,0.829241549696095,1.0,1.0,validation,filzen_binary
BRD-K68143200,CPC006_MCF7_6H_X5,0.056958702500871865,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC006_MCF7_6H_X5,0.1654866065357444,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC006_MCF7_6H_X5,0.028475468481872178,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC007_MCF7_6H_X1.A2,0.06973179280120449,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC007_MCF7_6H_X1.A2,0.03136306937946218,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC007_MCF7_6H_X2,0.06973179280120449,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC007_MCF7_6H_X2,0.03136306937946218,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC007_MCF7_6H_X3,0.06973179280120449,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC007_MCF7_6H_X3,0.03136306937946218,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC007_MCF7_6H_X4,0.06973179280120449,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC007_MCF7_6H_X4,0.03136306937946218,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC009_MCF7_6H_X1,0.027604324097075115,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC009_MCF7_6H_X1,0.025448220982638367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC009_MCF7_6H_X2,0.027604324097075115,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC009_MCF7_6H_X2,0.025448220982638367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC009_MCF7_6H_X3.A2,0.027604324097075115,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC009_MCF7_6H_X3.A2,0.025448220982638367,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPC010_MCF7_6H_X2,0.022402623203960543,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC010_MCF7_6H_X2,0.16524791684849965,1.0,1.0,validation,filzen_binary
BRD-K55127134,CPC010_MCF7_6H_X3,0.022402623203960543,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC010_MCF7_6H_X3,0.16524791684849965,1.0,1.0,validation,filzen_binary
BRD-K55127134,CPC010_MCF7_6H_X4,0.022402623203960543,0.0,0.0,validation,filzen_binary
BRD-K80738081,CPC010_MCF7_6H_X4,0.16524791684849965,1.0,1.0,validation,filzen_binary
BRD-A09056319,CPC011_MCF7_6H_X1,0.02656480992874494,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC011_MCF7_6H_X1,0.026877074215120225,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC011_MCF7_6H_X1,0.02562304785811854,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC011_MCF7_6H_X1,0.02678839851136365,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC011_MCF7_6H_X1,0.028708498936492237,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC011_MCF7_6H_X1,0.024633760059855524,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC011_MCF7_6H_X1,0.10871325259449988,0.0,1.0,validation,filzen_binary
BRD-A09056319,CPC011_MCF7_6H_X3,0.02656480992874494,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC011_MCF7_6H_X3,0.026877074215120225,0.0,0.0,validation,filzen_binary
BRD-A47598013,CPC011_MCF7_6H_X3,0.02562304785811854,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC011_MCF7_6H_X3,0.02678839851136365,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC011_MCF7_6H_X3,0.028708498936492237,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC011_MCF7_6H_X3,0.024633760059855524,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC011_MCF7_6H_X3,0.10871325259449988,0.0,1.0,validation,filzen_binary
BRD-A76490030,CPC012_MCF7_6H_X1,0.06950523901164418,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC012_MCF7_6H_X2,0.06950523901164418,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC012_MCF7_6H_X3,0.06950523901164418,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC012_MCF7_6H_X4,0.06950523901164418,0.0,0.0,validation,filzen_binary
BRD-A76490030,CPC012_MCF7_6H_X5,0.06950523901164418,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC013_MCF7_6H_X1,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC013_MCF7_6H_X2,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC013_MCF7_6H_X3.A2,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC013_MCF7_6H_X5,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC014_MCF7_6H_X1,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC014_MCF7_6H_X2,0.04451618568601977,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC014_MCF7_6H_X4,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-K63068307,CPC014_MCF7_6H_X5,0.06091696113066227,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPC015_MCF7_6H_X1,0.024069711333574325,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPC015_MCF7_6H_X1,0.0267091793048367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC015_MCF7_6H_X1,0.027861201568607004,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC015_MCF7_6H_X1,0.027015532083489023,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC015_MCF7_6H_X1,0.047986042642756604,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC015_MCF7_6H_X1,0.024736750255224718,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC015_MCF7_6H_X1,0.02884984024653892,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC015_MCF7_6H_X1,0.024776630422082165,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC015_MCF7_6H_X1,0.02735122801298616,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC015_MCF7_6H_X1,0.025525662641775165,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC015_MCF7_6H_X1,0.10867676071092386,0.0,1.0,validation,filzen_binary
BRD-K68143200,CPC015_MCF7_6H_X1,0.05673605288899748,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC015_MCF7_6H_X1,0.0797604529684409,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC015_MCF7_6H_X1,0.03679835489177532,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPC015_MCF7_6H_X2,0.024069711333574325,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPC015_MCF7_6H_X2,0.0267091793048367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC015_MCF7_6H_X2,0.027861201568607004,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC015_MCF7_6H_X2,0.027015532083489023,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC015_MCF7_6H_X2,0.047986042642756604,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC015_MCF7_6H_X2,0.024736750255224718,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC015_MCF7_6H_X2,0.02884984024653892,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC015_MCF7_6H_X2,0.024776630422082165,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC015_MCF7_6H_X2,0.02735122801298616,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC015_MCF7_6H_X2,0.025525662641775165,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC015_MCF7_6H_X2,0.10867676071092386,0.0,1.0,validation,filzen_binary
BRD-K68143200,CPC015_MCF7_6H_X2,0.05673605288899748,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC015_MCF7_6H_X2,0.0797604529684409,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC015_MCF7_6H_X2,0.03679835489177532,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPC015_MCF7_6H_X3,0.024069711333574325,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPC015_MCF7_6H_X3,0.0267091793048367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC015_MCF7_6H_X3,0.027861201568607004,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC015_MCF7_6H_X3,0.027015532083489023,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC015_MCF7_6H_X3,0.047986042642756604,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC015_MCF7_6H_X3,0.024736750255224718,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC015_MCF7_6H_X3,0.02884984024653892,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC015_MCF7_6H_X3,0.024776630422082165,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC015_MCF7_6H_X3,0.02735122801298616,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC015_MCF7_6H_X3,0.025525662641775165,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC015_MCF7_6H_X3,0.10867676071092386,0.0,1.0,validation,filzen_binary
BRD-K68143200,CPC015_MCF7_6H_X3,0.05673605288899748,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC015_MCF7_6H_X3,0.0797604529684409,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC015_MCF7_6H_X3,0.03679835489177532,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPC015_MCF7_6H_X4,0.024069711333574325,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPC015_MCF7_6H_X4,0.0267091793048367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC015_MCF7_6H_X4,0.027861201568607004,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC015_MCF7_6H_X4,0.027015532083489023,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC015_MCF7_6H_X4,0.047986042642756604,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC015_MCF7_6H_X4,0.024736750255224718,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC015_MCF7_6H_X4,0.02884984024653892,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC015_MCF7_6H_X4,0.024776630422082165,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC015_MCF7_6H_X4,0.02735122801298616,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC015_MCF7_6H_X4,0.025525662641775165,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC015_MCF7_6H_X4,0.10867676071092386,0.0,1.0,validation,filzen_binary
BRD-K68143200,CPC015_MCF7_6H_X4,0.05673605288899748,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC015_MCF7_6H_X4,0.0797604529684409,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC015_MCF7_6H_X4,0.03679835489177532,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPC015_MCF7_6H_X5,0.024069711333574325,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPC015_MCF7_6H_X5,0.0267091793048367,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPC015_MCF7_6H_X5,0.027861201568607004,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPC015_MCF7_6H_X5,0.027015532083489023,0.0,0.0,validation,filzen_binary
BRD-A66559694,CPC015_MCF7_6H_X5,0.047986042642756604,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPC015_MCF7_6H_X5,0.024736750255224718,0.0,0.0,validation,filzen_binary
BRD-K25224017,CPC015_MCF7_6H_X5,0.02884984024653892,0.0,0.0,validation,filzen_binary
BRD-K37991163,CPC015_MCF7_6H_X5,0.024776630422082165,0.0,0.0,validation,filzen_binary
BRD-K39987650,CPC015_MCF7_6H_X5,0.02735122801298616,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPC015_MCF7_6H_X5,0.025525662641775165,0.0,0.0,validation,filzen_binary
BRD-K57569181,CPC015_MCF7_6H_X5,0.10867676071092386,0.0,1.0,validation,filzen_binary
BRD-K68143200,CPC015_MCF7_6H_X5,0.05673605288899748,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC015_MCF7_6H_X5,0.0797604529684409,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC015_MCF7_6H_X5,0.03679835489177532,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC016_MCF7_6H_X1,0.025975296060939682,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPC016_MCF7_6H_X1,0.0843110764073944,0.0,1.0,validation,filzen_binary
BRD-K36927236,CPC016_MCF7_6H_X1,0.03547956090155156,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC016_MCF7_6H_X2,0.025975296060939682,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPC016_MCF7_6H_X2,0.0843110764073944,0.0,1.0,validation,filzen_binary
BRD-K36927236,CPC016_MCF7_6H_X2,0.03547956090155156,0.0,0.0,validation,filzen_binary
BRD-A64977602,CPC016_MCF7_6H_X5,0.025975296060939682,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPC016_MCF7_6H_X5,0.0843110764073944,0.0,1.0,validation,filzen_binary
BRD-K36927236,CPC016_MCF7_6H_X5,0.03547956090155156,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC017_MCF7_6H_X1,0.03506911786430109,0.0,0.0,validation,filzen_binary
BRD-K30240666,CPC017_MCF7_6H_X1,0.02506350279832054,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC017_MCF7_6H_X1,0.03642797911220714,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPC017_MCF7_6H_X1,0.02588421396981232,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC017_MCF7_6H_X1,0.037045236919209294,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC017_MCF7_6H_X2,0.03506911786430109,0.0,0.0,validation,filzen_binary
BRD-K30240666,CPC017_MCF7_6H_X2,0.02506350279832054,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC017_MCF7_6H_X2,0.03642797911220714,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPC017_MCF7_6H_X2,0.02588421396981232,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC017_MCF7_6H_X2,0.037045236919209294,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC017_MCF7_6H_X3,0.03506911786430109,0.0,0.0,validation,filzen_binary
BRD-K30240666,CPC017_MCF7_6H_X3,0.02506350279832054,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC017_MCF7_6H_X3,0.03642797911220714,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPC017_MCF7_6H_X3,0.02588421396981232,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC017_MCF7_6H_X3,0.037045236919209294,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC017_MCF7_6H_X5,0.03506911786430109,0.0,0.0,validation,filzen_binary
BRD-K30240666,CPC017_MCF7_6H_X5,0.02506350279832054,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC017_MCF7_6H_X5,0.03642797911220714,0.0,0.0,validation,filzen_binary
BRD-K68507560,CPC017_MCF7_6H_X5,0.02588421396981232,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC017_MCF7_6H_X5,0.037045236919209294,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC018_MCF7_6H_X1,0.06259824910154445,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC018_MCF7_6H_X1,0.025392115476639335,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC018_MCF7_6H_X1,0.7618861777952688,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC018_MCF7_6H_X1,0.026858970597843056,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC018_MCF7_6H_X2,0.06259824910154445,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC018_MCF7_6H_X2,0.025392115476639335,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC018_MCF7_6H_X2,0.7618861777952688,1.0,1.0,validation,filzen_binary
BRD-K96354014,CPC018_MCF7_6H_X2,0.026858970597843056,0.0,0.0,validation,filzen_binary
BRD-A91699651,CPC018_MCF7_6H_X3,0.06259824910154445,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPC018_MCF7_6H_X3,0.025392115476639335,0.0,0.0,validation,filzen_binary
BRD-K54233340,CPC018_MCF7_6H_X3,0.01644148256917664,0.0,0.0,validation,filzen_binary
BRD-K96354014,CPC018_MCF7_6H_X3,0.026858970597843056,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC020_MCF7_6H_X1,0.03513827798194507,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC020_MCF7_6H_X1,0.027983114942176344,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC020_MCF7_6H_X1,0.029601021731137166,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC020_MCF7_6H_X1,0.035373406218379144,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC020_MCF7_6H_X1,0.03646498164004201,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC020_MCF7_6H_X1,0.07868103954900275,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC020_MCF7_6H_X1,0.035682195554803404,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC020_MCF7_6H_X1,0.037044259496966984,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC020_MCF7_6H_X2,0.03513827798194507,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC020_MCF7_6H_X2,0.027983114942176344,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC020_MCF7_6H_X2,0.029601021731137166,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC020_MCF7_6H_X2,0.035373406218379144,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC020_MCF7_6H_X2,0.03646498164004201,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC020_MCF7_6H_X2,0.07868103954900275,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC020_MCF7_6H_X2,0.035682195554803404,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC020_MCF7_6H_X2,0.037044259496966984,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC020_MCF7_6H_X3,0.03513827798194507,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC020_MCF7_6H_X3,0.027983114942176344,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC020_MCF7_6H_X3,0.029601021731137166,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC020_MCF7_6H_X3,0.035373406218379144,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC020_MCF7_6H_X3,0.03646498164004201,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC020_MCF7_6H_X3,0.07868103954900275,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC020_MCF7_6H_X3,0.035682195554803404,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC020_MCF7_6H_X3,0.037044259496966984,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPC020_MCF7_6H_X5,0.03513827798194507,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPC020_MCF7_6H_X5,0.027983114942176344,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPC020_MCF7_6H_X5,0.029601021731137166,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPC020_MCF7_6H_X5,0.035373406218379144,0.0,0.0,validation,filzen_binary
BRD-K60762818,CPC020_MCF7_6H_X5,0.03646498164004201,0.0,0.0,validation,filzen_binary
BRD-K79131256,CPC020_MCF7_6H_X5,0.07868103954900275,0.0,0.0,validation,filzen_binary
BRD-K85119730,CPC020_MCF7_6H_X5,0.035682195554803404,0.0,0.0,validation,filzen_binary
BRD-K86301799,CPC020_MCF7_6H_X5,0.037044259496966984,0.0,0.0,validation,filzen_binary
BRD-A06352418,CPD001_MCF7_6H_X1,0.02372360814463426,0.0,0.0,validation,filzen_binary
BRD-A09056319,CPD001_MCF7_6H_X1,0.0265427164812616,0.0,0.0,validation,filzen_binary
BRD-A25234499,CPD001_MCF7_6H_X1,0.027758268817481672,0.0,0.0,validation,filzen_binary
BRD-A29734509,CPD001_MCF7_6H_X1,0.03718925100246474,0.0,0.0,validation,filzen_binary
BRD-A42759514,CPD001_MCF7_6H_X1,0.02682544220699986,0.0,0.0,validation,filzen_binary
BRD-A97701745,CPD001_MCF7_6H_X1,0.02436133818709293,0.0,0.0,validation,filzen_binary
BRD-K01292756,CPD001_MCF7_6H_X1,0.02623015561848737,0.0,0.0,validation,filzen_binary
BRD-K11129031,CPD001_MCF7_6H_X1,0.02939887935698687,0.0,0.0,validation,filzen_binary
BRD-K28307902,CPD001_MCF7_6H_X1,0.08420261194728164,0.0,1.0,validation,filzen_binary
BRD-K30240666,CPD001_MCF7_6H_X1,0.025564626087777063,0.0,0.0,validation,filzen_binary
BRD-K32821942,CPD001_MCF7_6H_X1,0.031096468932066423,0.0,0.0,validation,filzen_binary
BRD-K36927236,CPD001_MCF7_6H_X1,0.037247557120451844,0.0,0.0,validation,filzen_binary
BRD-K46937689,CPD001_MCF7_6H_X1,0.025067119167788435,0.0,0.0,validation,filzen_binary
BRD-K55127134,CPD001_MCF7_6H_X1,0.021589071215902908,0.0,0.0,validation,filzen_binary
