permutation,mean_average_precision
960,0.12649047774633093
961,0.13759312476406232
962,0.12667361215156112
963,0.11797537534008307
964,0.14825901844812955
965,0.14457392871413155
966,0.11597065874916448
967,0.13054845411965793
968,0.13935935743847275
969,0.1258908179790793
970,0.15734351662998197
971,0.11361340714136643
972,0.1456609168287135
973,0.14047170045339138
974,0.1420381480311225
975,0.13670824231097334
976,0.1174286724335663
977,0.14007756343579197
978,0.11164113719476627
979,0.14416455264049702
980,0.14915807339823076
981,0.1277862845107059
982,0.13577989901787973
983,0.12810686406043315
984,0.14372933765506582
985,0.11736629816190448
986,0.14284755863605264
987,0.14549631493941706
988,0.11518181090477912
989,0.1418017577663172
990,0.13167178530209067
991,0.13543228362186382
992,0.12960935912877872
993,0.11433834854527604
994,0.12609054720407945
995,0.1324915334376901
996,0.15001959539846818
997,0.15589261701877882
998,0.12771217372994884
999,0.11256340418894356
1000,0.1264167616527387
1001,0.0994609509785311
1002,0.12981458043176902
1003,0.12761804167172705
1004,0.13195640006509915
1005,0.14131789346423518
1006,0.15141189954194906
1007,0.14613202912601198
1008,0.11845618619085797
1009,0.14580067228365715
1010,0.15880507357907453
1011,0.11758850521698277
1012,0.11462325976881362
1013,0.13557443678636014
1014,0.12789493793178852
1015,0.12024839806061415
1016,0.1298358627021717
1017,0.14019931002956462
1018,0.11486313034193232
1019,0.14198403455719846
1020,0.12515170363441064
1021,0.11635642104121044
1022,0.14763528491258862
1023,0.14403270148058078
1024,0.1284005128530514
1025,0.16190163752991477
1026,0.12653383381109817
1027,0.14027212415274912
1028,0.1451485238804339
1029,0.13164818629364555
1030,0.12491522313090132
1031,0.1330691550537787
1032,0.14589222919998518
1033,0.12159803324702986
1034,0.14437914793157738
1035,0.1258107458957304
1036,0.16991056324343454
1037,0.13709129823392305
1038,0.13666294229187664
1039,0.13300786299621636
1040,0.12366487131527255
1041,0.15097853912578033
1042,0.1254237379297139
1043,0.12547585200091463
1044,0.1331916900105376
1045,0.1554835052414944
1046,0.11512766790740367
1047,0.11911383665832787
1048,0.13472978911273303
1049,0.13944587386148546
1050,0.13720921705287367
1051,0.13979399187274297
1052,0.11308565816172496
1053,0.12572937921567107
1054,0.12347040489281194
1055,0.1712211573019293
1056,0.13958992485414454
1057,0.14881374947319598
1058,0.12359998370843633
1059,0.11579878232647377
1060,0.12431639843282695
1061,0.1512625666682982
1062,0.14928730841379537
1063,0.1133170327851876
1064,0.1429839454969288
1065,0.14734262396832887
1066,0.15066284582629244
1067,0.11033184553232513
1068,0.13909758407560985
1069,0.13018589540795716
1070,0.13832606784339885
1071,0.120652855215272
1072,0.13783819983193935
1073,0.13038742071876988
1074,0.13623082256879548
1075,0.14004321824826513
1076,0.12117621145331385
1077,0.1147167482890503
1078,0.14014398677966394
1079,0.1373548724219372
1080,0.1428619806424129
1081,0.12671384099512809
1082,0.12154958280895907
1083,0.1542012068210907
1084,0.13125452998848658
1085,0.11867104991237157
1086,0.133685485238935
1087,0.16211801096199577
1088,0.13068790773930444
1089,0.11954529523106651
1090,0.11925458735835197
1091,0.14126543996535737
1092,0.11251770078128333
1093,0.13420078807618635
1094,0.12486613029266008
1095,0.15473107161617022
1096,0.12863901016562965
1097,0.13763385542722067
1098,0.1543153555548703
1099,0.13127223768224677
1100,0.11020600268845537
1101,0.12688586033951857
1102,0.12724206655954418
1103,0.12696931090170047
1104,0.13301610878830938
1105,0.12538623287686507
1106,0.12763759215159065
1107,0.16141301317336668
