sample_id,pert_id,pert_iname,rna_plate,n_treatment_wells,n_vehicle_wells,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
BRD-K35960502|CPC018_MCF7_6H_X1,BRD-K35960502,niclosamide,CPC018_MCF7_6H_X1,1,10,91.57184115038632,67.56423520174752,170.5655831936793,-96.62391976530779,138.4031139338942,16.192877320671926,135.86559412641157,-68.81484381131872,179.75477958583775,68.28950363155758,44.121612803008475,-107.35019884708248,48.31559552469213,67.65900724098714,176.9905752613867,59.2541802494988,-10.8056988402559,23.23956328274477,19.689500193528033,75.98701520547502,93.37830713455918,176.33987398902713,148.9135613971697,198.4776865477013,155.4408207757644,-11.258979151043206,107.42961368400648,-6.238826229373387,71.26628867174327,181.07957302978485,177.76095488120234,8.161863639730313,37.217090551874776,93.51306837079647,160.51783995118979,-51.67252688628213,99.36425346576351,-48.44079834194548,176.04455912032984,74.71064951309063,150.29717578968263,113.78931779194613,127.34922450226316,319.505883622802,144.41070071673005,238.06413418854743,87.1532082088134,173.86225971031342,81.48956415846988
BRD-K54233340|CPC018_MCF7_6H_X1,BRD-K54233340,dorsomorphin,CPC018_MCF7_6H_X1,1,10,204.38373791807817,38.18130464341823,77.00116732161547,27.83144789252833,149.7903586156641,-3.4685562373625203,25.69542951131035,164.16381622922307,132.56476295880844,98.78906256267487,69.61917729798012,115.37990210913136,-21.063626731593956,123.46330765450062,-27.44182231588985,28.377164290438202,173.16388251876418,-56.55492142142373,87.8027860160937,-110.39112308763134,46.08466645503137,146.97428920178402,-5.927082645635892,-97.76434531219178,-2.911724072222114,18.570506766791937,33.03341005428945,117.99860205525118,-7.9524530242469496,-60.56239707516232,146.4119325675345,76.03320346284426,-3.0991746409256393,90.06943864609212,-181.40598570450612,121.05493361305878,120.87465255087153,55.396289865544645,74.46490580756495,136.17763532100537,144.96381757089864,-7.620029956556209,53.34004725920386,-15.306076633030727,-6.377406979943203,-6.875028002341992,33.96595416564412,-175.78528536164777,92.63717911092493
BRD-K61250553|CPC018_MCF7_6H_X1,BRD-K61250553,loperamide,CPC018_MCF7_6H_X1,1,10,77.76459593110451,25.655968870273,82.16474625006703,-34.24615195602411,108.54069425455657,135.96288328923112,121.55210204821941,-7.161247963518349,185.73785247815346,-40.33271748201082,30.980675628432607,-7.870255008670256,68.15543154027364,-19.066512361031755,66.38312246755987,105.95433004635964,68.44894497064462,62.57181526616421,12.690959909786613,-105.16059922709587,95.72661737375245,112.14861181104408,14.50611190029133,20.088254960915776,-104.76930373381657,-37.05824756982474,39.52012663802577,157.6587493317299,24.175295281944216,136.34695743453727,100.30496645096582,-25.834538671823054,-118.30428809229204,160.33669316552573,306.86704529101013,22.585903041024494,120.998471255107,12.76278025213685,157.8014078121637,96.13070939414922,-85.74113129535328,94.41974319434274,-37.2454493640829,95.14032326637192,97.32382887581855,78.70484941818916,10.876790919373605,111.67757234308726,72.36536075128151
BRD-K77987382|CPC018_MCF7_6H_X1,BRD-K77987382,mebendazole,CPC018_MCF7_6H_X1,1,10,85.09732359954694,4.180921480226914,109.27601867102322,-72.25024408506283,11.376412229263565,105.7602301135201,24.55235441933212,-134.14436904057266,61.29147045339937,5.429171144931956,-6.077951307172157,25.562936554274188,55.944409804717,58.01366930309524,167.2984367236338,73.04121604986767,-21.085197610793045,81.81202078181633,97.11865908184257,-10.662603342800708,10.084377473845393,132.27449459717394,144.87259610595453,64.24521559344777,-32.536951267005975,-50.85132024797787,17.724148152231976,-126.35732315252886,1.5683162416975165,138.25590200111645,129.20648164471578,-10.183862990460113,134.1851416424729,72.67712059150136,357.6105915759891,-86.43771395422749,69.20859713047076,-142.50397868373085,63.911296405939254,124.44781013641517,-22.351407814751497,-40.151838419763465,-50.47790883937756,230.35812748996221,84.48206603304959,118.72563996613314,20.421067625725186,172.52930692244428,64.4152620560177
BRD-K78126613|CPC018_MCF7_6H_X1,BRD-K78126613,menadione,CPC018_MCF7_6H_X1,1,10,53.73992413416505,219.52277695010207,76.16115174479216,155.1394198239027,166.35107016557492,-18.83280164754899,189.5144640353799,64.84500213912844,125.37967219639086,225.08855819738017,141.66829001568425,-45.44898784666685,-121.69631657706708,244.44272332625832,77.26938912987697,19.660080309589205,56.60085267054603,-80.67889135478038,80.78357849553623,-15.430310065886204,103.02950022495645,200.57783611225705,122.64999386965258,358.5838314366366,315.9261540634785,154.80947408200547,191.30507009338197,350.6224856795949,259.76321135957926,-71.16030897409263,36.044164553820735,-167.91206946647617,-56.686317331997145,116.28083587695039,143.8910550831074,28.81839841717914,167.62640871862652,70.5820334256224,85.24933904391759,-12.315256404692036,147.84781395543683,-105.8887440203892,126.63941059037342,326.01754567087045,56.70375110441387,155.97194447880713,60.444173101106,232.13794477903218,140.8632532273004
BRD-K81418486|CPC018_MCF7_6H_X1,BRD-K81418486,vorinostat,CPC018_MCF7_6H_X1,1,10,39.286318971657124,14.377348730939275,178.40063758734772,-16.602455368959397,24.906852669035857,-25.34529646357703,50.30153312511743,201.47107405011803,162.19684393393158,170.34209225733133,110.78415406947613,81.24941788148413,-39.683701698871914,-4.0913904357918796,37.60624241262974,54.14650018226581,176.16491715763192,-101.38017647208687,87.93674213871662,-8.037104076679213,120.764004680965,187.3905268949145,69.18394860485205,56.02215719044864,-65.96897095678781,77.57817411235982,145.43426634662882,14.375213264160948,174.7692370574694,33.33306263795458,157.33967507853458,-53.89626963482448,-116.56814859622415,177.32236960279056,125.1913054970558,41.44766260595361,103.30590671879207,127.7065585112203,85.87819170160788,156.20050865501912,134.93207284061918,50.57724615414395,177.7536387504668,32.624774613042234,94.44742046450995,-5.904505946945619,147.07765081392301,9.102893833289897,140.9922063179003
BRD-K96354014|CPC018_MCF7_6H_X1,BRD-K96354014,nifedipine,CPC018_MCF7_6H_X1,1,10,-66.63799747324157,49.17175913812952,78.34971189875381,-8.827657166825873,47.7485716495508,-17.970297934441362,39.29579550448892,-114.16112482687424,41.53828432231427,-0.1983198468533942,23.74958977934142,75.82627050529771,43.62429022819697,-54.94610656327325,61.09525436712386,55.09932931451175,32.803241615934894,27.71487489845373,85.72324916384139,97.26939977189153,-23.03763066331851,-5.524561974608844,71.01152112885757,18.29354061722114,5.638853101593213,213.74283672381688,125.34911729697899,-236.53859514723652,-12.629045725890592,36.880758749536085,11.908800450906426,84.57314637472587,14.7393134519113,81.81700188444779,14.19845399634238,49.04282732897548,59.97073593651555,27.73439844873201,113.23657507999388,-50.804820530693746,-26.281141167853093,48.461836041198524,135.17930880080382,7.182899416932457,140.087890944281,153.5068703623822,-9.541579991817173,37.38564964822689,-48.30727582182635
BRD-K96799727|CPC018_MCF7_6H_X1,BRD-K96799727,pifithrin-mu,CPC018_MCF7_6H_X1,1,10,83.1432211069789,-49.74948724040712,102.19855668715832,61.72171098507522,-15.850008093074791,-143.1366630454977,66.39299231082339,-105.28693119000064,165.27391975179222,90.10857794866382,1.3627284370173811,-4.594463524331502,13.703203991013424,4.950830150984359,-18.86984606659098,-15.60848881682523,189.45139827344047,110.0024437445337,54.12465589524305,-26.71170049944726,90.15463711461604,66.27117086027795,15.62951915725563,-27.508182308139055,-138.98179246779205,-56.07770884537382,-12.81839170450587,-23.998631910946983,67.26249234580041,6.200307362719684,172.97526264518774,91.84230621658833,59.37336366598407,-185.97974705422803,52.912898056989604,52.54501298492386,134.6619888046804,-55.06776493452401,94.02401018350213,148.60749580315382,98.74619113979372,68.81956666848208,-81.14548138179993,28.700098895365954,111.49847019921106,12.212933110758911,112.21825490900522,23.8482862494684,201.8821653338054
BRD-K97181089|CPC018_MCF7_6H_X1,BRD-K97181089,amiloride,CPC018_MCF7_6H_X1,1,10,16.285567006904046,-46.14939098194549,38.830161826733615,-57.417445623961896,132.4825055437982,-110.32793966684585,-22.469683478909815,29.225791028580318,-12.047416716235375,27.36142287042179,-46.921681780723986,46.03485484241759,39.855569646247204,-85.91404457324359,55.95772968884427,35.79056046149441,80.35149738514264,22.782173482839255,38.915897318114844,34.64642501171801,113.40456391425397,42.73144451798845,24.756930239498388,-136.08210825471554,-96.34923842972506,-89.86890992380734,-16.03532434203339,-159.55576630282366,-105.5338864456545,109.94936608915293,77.83087600201543,45.82622862583793,-3.196931259590201,117.02411310874743,201.19101650568444,40.65853694570967,46.80257479507952,-20.53662232732836,108.29307163178117,136.65987975662188,-8.4786209548339,-41.0969711912644,-59.098842763534435,24.268032339402453,40.315144257314614,95.31284832516059,32.48576399009755,180.80603398369772,40.92652420408899
BRD-K98530306|CPC018_MCF7_6H_X1,BRD-K98530306,clonidine,CPC018_MCF7_6H_X1,1,10,1.3201909428840963,-49.48628827159962,105.20366919755895,21.848077762950993,-29.93528198234685,19.426200628194522,-10.015515006023747,70.87727789831234,84.8367577635322,46.08242796753029,41.835058729437435,24.240809601947433,110.25784269133294,-75.05351637604667,142.06727913156652,44.93200586896063,33.16451316143355,87.55724823840336,106.7504648054823,103.4937954848578,-44.913645762971896,90.10021127759268,-1.6995406335010443,-112.95244186049274,-91.45446611609634,150.88221063770607,51.87359324814719,-11.218500223542776,104.94091361701595,150.7137651412716,110.0271725213181,43.19129678933257,23.9278288721452,92.64732973902056,158.08123251129643,12.233106425270762,79.53594160221331,-13.39772131320376,136.0041232720568,145.41738504741227,-65.75143041987076,77.17553247712146,30.416767095828448,14.977386058706145,64.21241891256119,141.06647054851624,15.10196791129971,8.1435692853251,7.496594917201094
BRD-A02006392|CPC018_MCF7_6H_X2,BRD-A02006392,nitrendipine,CPC018_MCF7_6H_X2,1,14,76.37915437402233,-18.272678545697943,110.42941277213231,66.58977503176482,0.6900089088273376,1.1115984644613945,82.04835963257591,-66.85549419713561,24.029409618321665,79.68575257802155,44.30843266623134,48.13601327947157,59.01076252873463,24.998557139900754,42.99737491000184,72.41754934773661,11.237481404433368,44.70691288097322,114.57791405768148,167.5279996001396,-73.4621841188744,72.6027455550169,67.6650793506621,-16.41419646134392,16.13595571409411,147.8943796607375,124.18601615939292,-18.039186168352217,0.5129264189471883,55.586030531273366,106.22476622349609,153.98724693491437,309.17702952912316,112.05937350440348,136.12592337014206,45.60703468912732,73.62601317784419,-118.68677090923455,10.652027076379966,144.2838052456235,227.51012438979103,39.09483176800052,50.111100387090175,144.06318714148074,8.69108040679754,86.70358603700868,86.60322336594731,140.76973742301146,57.11406785994512
BRD-A09533288|CPC018_MCF7_6H_X2,BRD-A09533288,verapamil,CPC018_MCF7_6H_X2,1,14,36.18743030212471,-96.478307908783,143.00097142517996,29.116124703654577,14.415789185289952,48.93356367904215,-7.1397656620172825,17.58353505110739,142.40280658606503,156.0029282121098,14.06581811268552,113.9693888475498,129.20973625071156,-19.685560379471553,-14.422562530859864,46.10888303013479,117.341913471694,110.06267029453466,80.38131477793797,174.88010468783483,104.38768048844429,22.995599924964267,-27.06560283489347,-46.27818836705768,-139.48235638458863,85.90680425373586,2.073528125528071,-254.903471403168,53.067538689961054,171.90313709628032,160.10068233906827,141.34336545017942,179.97825644094576,-24.93027371502467,-2.2366602162340996,70.84215840163489,0.40069557032182956,62.993425927238036,124.1543085134806,209.49671931731632,260.4335588160667,158.89390339077272,87.62336994013407,-11.819348924331507,-21.707135739000307,119.44551640538077,40.80673606119262,-63.00615035775655,83.02162458069961
BRD-A14395271|CPC018_MCF7_6H_X2,BRD-A14395271,mesoridazine,CPC018_MCF7_6H_X2,1,14,24.857551936471168,22.61185583035791,92.91738308070398,7.379146122170255,69.65487021134987,55.318073902330696,15.240365194863955,97.12883796049016,4.2197138631592,35.722181249074026,83.96115368842663,35.11805600070545,17.057432188103746,-16.221753710364453,68.83837202420608,66.41193912457044,82.2651513536457,-14.595569154648729,98.9661385477238,94.8697124898975,78.05047162275918,90.75123059066317,37.7834050214891,31.491127987289474,31.143425679333234,51.895319411310254,23.627487627491917,-75.10008477760056,106.92743354376978,11.739717599030143,55.07896517660174,-30.097400345805113,9.46135348756053,-63.57083794852667,67.64505086863988,64.72909497368192,42.26905672186609,68.17523901291082,148.86009957710252,198.56636615864352,97.36713610066232,3.1303499966165305,106.6253613589061,69.01714269847048,-23.45645508605088,89.13305267862125,73.65496055635037,-38.50032470167935,83.48598080753305
BRD-A19037878|CPC018_MCF7_6H_X2,BRD-A19037878,trichostatin-a,CPC018_MCF7_6H_X2,1,14,40.78698766786778,46.18129755791915,93.70188134723111,70.47153162377708,22.602725758622512,19.268843991578706,97.52865884863496,206.2668486379049,180.27193522439234,230.89407590760754,143.21158210179505,60.520894242307406,-29.54068861094703,51.95452308484664,-17.458205518262616,40.57459184348801,204.73207464458403,-69.79944387784315,107.82295042060889,-274.27799531677726,155.5120244262318,186.21002726799907,29.414038988186633,79.60212245500452,1.4239577431440011,125.19059520640769,139.95368709591474,143.86185376145983,213.216103523867,11.87847191094221,163.69586407148216,-46.48149174744583,-48.3400735044778,127.0727112673585,95.6233994096815,135.51697260749086,111.81433938886607,117.62647808898197,99.95201073863149,103.39646509604904,100.49129751650088,46.93210196205695,119.87515831240177,68.48796441869086,91.87836066561516,-15.62169215056025,148.33211328897664,-31.80194744760729,131.89381002952615
BRD-A19500257|CPC018_MCF7_6H_X2,BRD-A19500257,geldanamycin,CPC018_MCF7_6H_X2,1,14,18.513510447131807,46.307918276625514,116.9133673465002,-39.94136330644778,25.098993056117138,-121.16611747225699,65.92163481450768,-41.21248971663647,159.6731004789017,-29.838648595182406,45.269160993681965,-46.10776769923825,-32.23959001661029,-6.673883284863166,36.63551406477336,37.41852615675299,175.64681263237827,2.4743723377077345,111.23696514273297,-81.09161923597895,129.37849339224636,89.88888461061651,-16.46215942676264,107.92987886131704,-1.5866280726692708,-23.554355943457608,56.97423985281654,122.61380651970865,59.03415033509441,46.488759425207434,181.78642891191032,52.78277867306298,23.73248753910832,44.005153469399545,-0.4122162320072107,82.61727535370329,111.5932386247112,189.158586676352,15.593173723240454,133.88968278882004,60.35790724281537,66.31790116057613,92.63562211229197,-61.97571051744876,236.8040672683827,3.7236427124363445,122.7261256712074,-45.12410123134674,60.612327541702996
BRD-A34255068|CPC018_MCF7_6H_X2,BRD-A34255068,rolipram,CPC018_MCF7_6H_X2,1,14,-20.163299753562,33.66350070046394,95.4644806251788,166.51100703112564,9.121808051919004,-20.656687517750754,80.01891330265937,19.30884995206941,-67.03086272043691,-42.71597979991384,12.709343130566708,55.44696308512596,84.60513468563482,-43.50074170808796,30.554400958223425,46.043747947502936,134.36713154912786,59.34629858678193,-8.928646238244994,40.7280905663514,78.03182198062791,-33.07988618677342,21.39305954296026,158.1810797176011,-55.74434363623874,80.7452938259346,63.73981849058407,186.18603413087112,41.20275122751019,21.523162683825376,8.893254401262084,87.2722658956526,18.18134073025351,64.69901352461869,-32.17991621964154,112.10888204136592,171.59195196836174,105.05765896024258,129.18603623878488,1.646529923684568,56.83764175042586,121.58501144124983,96.64276441551732,-3.8396950541832666,-2.369839695274891,18.41123227607136,24.056291589079137,-28.068443806154676,-6.943732940394909
BRD-A75409952|CPC018_MCF7_6H_X2,BRD-A75409952,wortmannin,CPC018_MCF7_6H_X2,1,14,-21.038669705058965,43.256798005637336,78.74626851931748,200.68203083649456,113.38805608506942,149.7160845096949,180.94301969852785,153.73617807028972,24.737035163788164,79.08037826776047,148.17642212235575,40.12033199226488,-11.533749376158596,51.1301397985348,90.90318661617988,109.66145752453508,56.18496347874361,-37.43116585439185,63.294135280555565,11.709846972619744,199.00739104342819,129.5532707960682,111.78453259426408,160.56612626939074,175.9782271454149,77.02224242804232,102.07875467537025,317.1905534460246,144.28802994114045,16.588061530488346,71.29119769553728,-112.51302852583348,-197.77225385158238,136.65445119188178,77.13240254191089,8.14066823939055,143.1321068081184,82.19140919096401,47.33520787264496,128.13988740564724,134.8643303782369,-3.8205134421494904,163.15015185686798,192.9351117599246,19.897103632751396,215.45172338053538,47.06579231350099,96.0314718392525,42.05123405801288
