gene_id,neural_weight_norm,lda_loading_norm,neural_rank,lda_rank,combined_rank
3162,0.50974363,1.3700150763359509,3.0,1.0,2.0
1846,0.5677024,0.689728827446399,1.0,5.0,3.0
4609,0.44511086,0.8703094432228488,8.0,2.0,5.0
3638,0.55416846,0.6024992683096975,2.0,9.0,5.5
8870,0.4632634,0.6085541590252257,6.0,8.0,7.0
25976,0.42483672,0.6205459814479957,9.0,6.0,7.5
8061,0.47402003,0.5474345629340477,5.0,13.0,9.0
54541,0.38129425,0.7978398321931189,18.0,3.0,10.5
1831,0.47438407,0.462710980748733,4.0,19.0,11.5
25987,0.38459834,0.5579814924399765,14.0,10.0,12.0
4088,0.41385427,0.47990475469403115,11.0,16.0,13.5
3202,0.3954395,0.5013652033463342,13.0,15.0,14.0
11098,0.44706523,0.3872441990450897,7.0,29.0,18.0
5909,0.3814705,0.39208439984265436,17.0,27.0,22.0
11182,0.41004035,0.363476339879258,12.0,35.0,23.5
25805,0.3616009,0.45120376196188006,27.0,21.0,24.0
3312,0.35877255,0.45128328888148067,35.0,20.0,27.5
2274,0.38300902,0.3312432613111051,16.0,42.0,29.0
4792,0.3469415,0.614926152979123,59.0,7.0,33.0
55608,0.36747006,0.32110005769384614,21.0,46.0,33.5
3303,0.3476325,0.5540355860281461,57.0,12.0,34.5
5997,0.35829106,0.3230582004234433,37.0,45.0,41.0
26227,0.35521314,0.3310825101864467,40.0,43.0,41.5
3156,0.4173293,0.2847791978254792,10.0,74.0,42.0
4925,0.34965444,0.335591347916649,49.0,40.0,44.5
9928,0.34888056,0.34542606426857325,53.0,39.0,46.0
2309,0.3466594,0.36727116520462355,61.0,33.0,47.0
47,0.36036018,0.29532510387364636,31.0,65.0,48.0
10276,0.34952497,0.3173231275344018,50.0,49.0,49.5
595,0.3561047,0.30095497609444405,39.0,61.0,50.0
10682,0.36542827,0.2746593412072012,23.0,80.0,51.5
2222,0.38437295,0.2663557843889688,15.0,90.0,52.5
4144,0.35356036,0.29260363173309334,45.0,67.0,56.0
9709,0.35026723,0.2913963370100255,48.0,70.0,59.0
23076,0.36431623,0.25297254785246603,24.0,101.0,62.5
26993,0.36646506,0.25251002318800386,22.0,103.0,62.5
899,0.3522265,0.27043829731666985,46.0,83.0,64.5
3930,0.3427427,0.3040499141233824,70.0,59.0,64.5
2852,0.35922083,0.2591622961412598,34.0,96.0,65.0
8503,0.34666604,0.27935970034335733,60.0,78.0,69.0
9181,0.33905396,0.30044071207921136,79.0,62.0,70.5
5154,0.33199623,0.3662911798099493,107.0,34.0,70.5
55033,0.36195856,0.2435452914738681,26.0,118.0,72.0
2810,0.35861328,0.24923005363533057,36.0,109.0,72.5
54957,0.3463011,0.270379048740633,63.0,84.0,73.5
993,0.32852438,0.39223861704078294,129.0,26.0,77.5
4860,0.3378133,0.28414209260931705,81.0,75.0,78.0
23210,0.35359746,0.24212419002436023,44.0,123.0,83.5
22809,0.36060137,0.23553261275206097,30.0,138.0,84.0
2582,0.33488598,0.2685742842787836,91.0,87.0,89.0
10513,0.32506666,0.37252779711877076,148.0,31.0,89.5
23670,0.32935435,0.29170781968777476,123.0,68.0,95.5
4616,0.35941747,0.22538449822694107,33.0,159.0,96.0
665,0.33524612,0.25155070058763224,89.0,106.0,97.5
10557,0.34623486,0.23756964553613716,64.0,132.0,98.0
22889,0.33429676,0.25159053650280994,93.0,105.0,99.0
51097,0.3478705,0.23078659507258406,56.0,144.0,100.0
10797,0.35953203,0.2210113239572926,32.0,175.0,103.5
10617,0.32474962,0.3053722341359949,151.0,57.0,104.0
5106,0.36341965,0.21960720823809032,25.0,184.0,104.5
63874,0.32405418,0.31599242362000823,160.0,50.0,105.0
7538,0.33601564,0.24141358591097759,87.0,126.0,106.5
55793,0.36800566,0.2169254375919375,20.0,194.0,107.0
1050,0.32075804,0.3578179969463361,183.0,36.0,109.5
7074,0.33458805,0.23849861793864927,92.0,130.0,111.0
2624,0.33297223,0.24210535031231903,101.0,124.0,112.5
55038,0.33530772,0.229680737119295,88.0,149.0,118.5
1643,0.33099005,0.23736474261361226,115.0,133.0,124.0
3480,0.31753194,0.3200167088849264,202.0,48.0,125.0
1027,0.33491367,0.2227039112922389,90.0,165.0,127.5
2353,0.32609236,0.24588889969031066,145.0,113.0,129.0
3157,0.33991814,0.21777479091188187,74.0,189.0,131.5
5111,0.33413053,0.2217073710658195,96.0,170.0,133.0
6790,0.31206593,0.41867019517529447,247.0,24.0,135.5
29911,0.3508916,0.20462904653700728,47.0,232.0,139.5
65123,0.3294881,0.22294527031568556,122.0,164.0,143.0
10451,0.3188932,0.2606430213580714,193.0,94.0,143.5
10362,0.34746975,0.20484927635239228,58.0,230.0,144.0
11041,0.31204182,0.3338255791051349,248.0,41.0,144.5
26036,0.33106598,0.21993515931619315,113.0,182.0,147.5
3300,0.3268673,0.22708709324577828,139.0,156.0,147.5
3398,0.31659052,0.272740509617947,214.0,81.0,147.5
6709,0.3243128,0.23483789759277682,157.0,140.0,148.5
8821,0.32643306,0.22647387800726074,143.0,157.0,150.0
622,0.33669224,0.20936473100684908,85.0,219.0,152.0
11232,0.3193283,0.2426187426607464,192.0,121.0,156.5
8050,0.3266062,0.22101173536474286,141.0,174.0,157.5
1958,0.3177775,0.2452527817943901,201.0,115.0,158.0
23522,0.32813612,0.21959770043104393,132.0,185.0,158.5
8553,0.3104356,0.30408152520735543,261.0,58.0,159.5
1647,0.31352174,0.2723237653726769,238.0,82.0,160.0
9686,0.3379929,0.2018529627903663,80.0,242.0,161.0
9695,0.3230883,0.22849519492792236,169.0,153.0,161.0
3280,0.31723696,0.24363485956744943,206.0,117.0,161.5
55324,0.3299395,0.21337188765419496,120.0,205.0,162.5
11168,0.33226013,0.2092739326165949,105.0,220.0,162.5
80746,0.31414106,0.2617369136290516,232.0,93.0,162.5
11014,0.3208988,0.23032764780157322,182.0,146.0,164.0
7296,0.3067027,0.3678929838626016,298.0,32.0,165.0
22827,0.3492274,0.19104914345621413,51.0,282.0,166.5
1026,0.3100376,0.2887602237650362,267.0,71.0,169.0
5580,0.30965558,0.29142791430359805,271.0,69.0,170.0
79080,0.33668414,0.19691522923348326,86.0,255.0,170.5
6810,0.33679402,0.1961067219589323,83.0,263.0,173.0
5287,0.33419195,0.19952109810223712,95.0,252.0,173.5
10007,0.32874143,0.20871792889286206,127.0,221.0,174.0
2954,0.32800958,0.21000205041957465,133.0,218.0,175.5
7750,0.3292185,0.2060860073507621,125.0,226.0,175.5
9924,0.32409346,0.21706744770644237,159.0,192.0,175.5
10174,0.3392989,0.19103472950814937,78.0,283.0,180.5
10962,0.32227615,0.2169896073387256,172.0,193.0,182.5
27244,0.31238756,0.24217116417617213,244.0,122.0,183.0
572,0.34395036,0.18830152936676547,66.0,305.0,185.5
4891,0.31012204,0.2505953025843278,265.0,108.0,186.5
84890,0.33096695,0.19661026768743908,116.0,260.0,188.0
8720,0.33270797,0.191904875899892,102.0,277.0,189.5
79850,0.31222862,0.23568707007006137,246.0,137.0,191.5
23635,0.33234766,0.19106358930297038,104.0,281.0,192.5
54442,0.30524457,0.27993475765848375,310.0,76.0,193.0
375346,0.34141487,0.18760632137219832,72.0,314.0,193.0
10112,0.3221487,0.21153693305310015,173.0,214.0,193.5
8800,0.30845842,0.251656714755703,285.0,104.0,194.5
85236,0.32489523,0.20224347394034362,149.0,240.0,194.5
57761,0.31979036,0.21370202891526707,188.0,204.0,196.0
3909,0.31151664,0.23022030918366204,250.0,147.0,198.5
25825,0.34909737,0.1806730664232699,52.0,348.0,200.0
51116,0.3107183,0.23131720101951697,257.0,143.0,200.0
2625,0.30010456,0.4721277013337031,385.0,18.0,201.5
1452,0.3304258,0.18989260254083587,117.0,291.0,204.0
11230,0.33000934,0.18986458867708714,119.0,292.0,205.5
4783,0.30307636,0.2877916559929554,339.0,73.0,206.0
8974,0.3046263,0.25396531958172436,317.0,99.0,208.0
5836,0.33355325,0.18660407233677873,99.0,318.0,208.5
5971,0.3196296,0.20492336723419136,190.0,229.0,209.5
23212,0.32772622,0.19070634949207635,135.0,285.0,210.0
25874,0.32325152,0.19800340235561012,168.0,253.0,210.5
8324,0.32779834,0.18991618155185752,134.0,290.0,212.0
124583,0.32104024,0.2013578081304633,181.0,244.0,212.5
7494,0.29903558,0.44839169049200844,403.0,22.0,212.5
9467,0.32109895,0.2008326005067112,180.0,247.0,213.5
8440,0.32427725,0.19383779379390714,158.0,271.0,214.5
5883,0.29985753,0.3207743119931843,389.0,47.0,218.0
1153,0.31681424,0.2035917771436508,209.0,235.0,222.0
3988,0.30792797,0.22775646285587556,291.0,155.0,223.0
58472,0.35509726,0.173044906029241,41.0,406.0,223.5
1802,0.31627017,0.20396750231318747,216.0,234.0,225.0
10904,0.29855654,0.32933863584700024,407.0,44.0,225.5
5993,0.30243677,0.2526654516738303,351.0,102.0,226.5
8726,0.30890682,0.22077334610465602,277.0,176.0,226.5
64943,0.3310552,0.18243930528702218,114.0,342.0,228.0
9637,0.3397018,0.17645964851547102,75.0,382.0,228.5
6812,0.30151206,0.2639595158800681,366.0,91.0,228.5
10954,0.317798,0.196820528432794,200.0,259.0,229.5
8550,0.34320414,0.17524578728303067,69.0,392.0,230.5
83743,0.30613294,0.22422761634793417,304.0,162.0,233.0
976,0.3012216,0.25438268019224924,372.0,98.0,235.0
10237,0.3034819,0.2323235458655794,330.0,142.0,236.0
23585,0.30245602,0.24080221625735163,350.0,127.0,238.5
8878,0.30782726,0.21944545165140072,293.0,186.0,239.5
2146,0.3182489,0.19057117613543617,198.0,286.0,242.0
79071,0.30949265,0.2122790384091149,273.0,212.0,242.5
10845,0.32191548,0.1880076739793285,175.0,311.0,243.0
8731,0.29655161,0.31099198534599903,436.0,52.0,244.0
9275,0.32329282,0.18519766811467075,167.0,326.0,246.5
1978,0.3109706,0.20279824290406986,255.0,238.0,246.5
983,0.31507465,0.19445779435733326,224.0,269.0,246.5
5880,0.3321569,0.17606648424583057,106.0,388.0,247.0
23338,0.29401416,0.38929938442797146,466.0,28.0,247.0
3315,0.30814525,0.2133186121109255,288.0,206.0,247.0
5891,0.33957055,0.17164830131135858,76.0,419.0,247.5
9519,0.30963093,0.20814430010187474,272.0,223.0,247.5
7157,0.30377543,0.22216247162204006,326.0,169.0,247.5
6909,0.3332697,0.17383521043928593,100.0,400.0,250.0
5347,0.2952593,0.31472854015070234,452.0,51.0,251.5
51160,0.34383774,0.1701274298996109,67.0,437.0,252.0
8869,0.31404406,0.19366714562834386,233.0,272.0,252.5
66008,0.29678798,0.2798899866032863,430.0,77.0,253.5
51021,0.32532045,0.17910082747169898,147.0,361.0,254.0
30836,0.30290753,0.22252505668091818,344.0,166.0,255.0
7358,0.30617914,0.2125902500468591,303.0,207.0,255.0
1983,0.3030315,0.22123610821849485,340.0,173.0,256.5
2771,0.30832544,0.20534362790776897,286.0,228.0,257.0
5211,0.3107914,0.19592427912684332,256.0,265.0,260.5
5641,0.30468416,0.21246181906148082,314.0,208.0,261.0
51495,0.32366124,0.1796611957257129,165.0,357.0,261.0
891,0.32387447,0.1785386360848713,161.0,365.0,263.0
10776,0.32680833,0.17608439784564967,140.0,387.0,263.5
3925,0.3212096,0.18026689491967957,179.0,350.0,264.5
27095,0.31744674,0.1849439690332112,204.0,327.0,265.5
890,0.2920344,0.3753437910806381,502.0,30.0,266.0
2908,0.32133198,0.17938421588996395,178.0,360.0,269.0
51070,0.2999821,0.22871940614970954,386.0,152.0,269.0
23029,0.353797,0.16344316332463157,43.0,495.0,269.0
1454,0.29711008,0.24688825424715177,426.0,112.0,269.0
10038,0.29693818,0.24729995800708252,429.0,111.0,270.0
10146,0.3301249,0.17107645074721878,118.0,425.0,271.5
50814,0.32813844,0.17251150522279535,131.0,414.0,272.5
4331,0.29807317,0.23649564176374152,414.0,135.0,274.5
23038,0.31863683,0.17903484294800115,194.0,362.0,278.0
10525,0.30882785,0.19177539354341594,280.0,278.0,279.0
55008,0.33116165,0.1686236202524824,112.0,451.0,281.5
23061,0.31258908,0.1863751905618332,243.0,320.0,281.5
58497,0.30153596,0.215307382197022,365.0,198.0,281.5
79143,0.33159712,0.16831061382262516,109.0,456.0,282.5
10270,0.3148215,0.1829388660945663,228.0,338.0,283.0
51282,0.3442134,0.16195574265363846,65.0,509.0,287.0
11007,0.30295447,0.20429972342825792,341.0,233.0,287.0
7905,0.30886745,0.18939073589180888,279.0,297.0,288.0
8202,0.29226473,0.27529327583437424,497.0,79.0,288.0
51170,0.2993395,0.2203044487317823,398.0,180.0,289.0
4851,0.29395866,0.243978669686558,468.0,116.0,292.0
23139,0.32460675,0.17052340422804182,153.0,432.0,292.5
3775,0.31455737,0.1794249850017526,230.0,359.0,294.5
874,0.29069644,0.2952292226514811,524.0,66.0,295.0
2184,0.3393139,0.16118646005740617,77.0,514.0,295.5
7690,0.31097412,0.18294439725198774,254.0,337.0,295.5
51056,0.32597858,0.16926634594211148,146.0,445.0,295.5
5468,0.3166793,0.1766401281537478,213.0,380.0,296.5
9217,0.31334043,0.18002323065295794,240.0,354.0,297.0
64080,0.3326932,0.1633955372945447,103.0,496.0,299.5
84722,0.29634222,0.22527813262519356,439.0,160.0,299.5
5927,0.30030546,0.21015123710131314,382.0,217.0,299.5
7485,0.34874752,0.15856087319589057,54.0,546.0,300.0
51005,0.3370733,0.16072763698314496,82.0,519.0,300.5
6839,0.2918728,0.2556225346842789,505.0,97.0,301.0
10813,0.29350358,0.23791256350582363,474.0,131.0,302.5
3329,0.31556,0.17615608918543957,220.0,385.0,302.5
10732,0.30619094,0.18845528431938385,302.0,303.0,302.5
79094,0.30644485,0.18818141279743036,300.0,307.0,303.5
10765,0.29474175,0.22937137455702117,456.0,151.0,303.5
8624,0.30763656,0.18755361650987296,294.0,315.0,304.5
8727,0.3087233,0.18471390888033182,284.0,330.0,307.0
23588,0.29522198,0.22488696908550976,453.0,161.0,307.0
55129,0.32189545,0.17006310510557654,176.0,439.0,307.5
63933,0.36108965,0.15399766696693873,28.0,589.0,308.5
6659,0.28395322,0.5261664555384751,603.0,14.0,308.5
3486,0.31671536,0.17288486985196436,210.0,409.0,309.5
55699,0.2979155,0.2144162636863981,417.0,202.0,309.5
9183,0.3264066,0.1654019769576622,144.0,477.0,310.5
23658,0.31747615,0.17154276424266518,203.0,420.0,311.5
4836,0.29049584,0.26052456169048416,529.0,95.0,312.0
26292,0.3185654,0.17065435897602557,195.0,430.0,312.5
23659,0.2870017,0.30884557131829393,572.0,54.0,313.0
6500,0.32439393,0.16601343315427597,155.0,473.0,314.0
23223,0.33131176,0.16074269298310595,111.0,518.0,314.5
10730,0.308193,0.18204311980592258,287.0,346.0,316.5
57406,0.30522996,0.18547577531108397,311.0,324.0,317.5
27242,0.31386966,0.17329080814744774,236.0,403.0,319.5
8396,0.30590484,0.18388115126252197,305.0,334.0,319.5
5583,0.30887598,0.17841256229978472,278.0,366.0,322.0
840,0.3032034,0.18785911579738288,334.0,313.0,323.5
7088,0.2945859,0.2179853165575563,459.0,188.0,323.5
10150,0.30589625,0.1826250944607328,306.0,341.0,323.5
9761,0.2905651,0.24342626723507527,528.0,119.0,323.5
64746,0.2936404,0.2207390705271601,471.0,177.0,324.0
9531,0.287728,0.2702905208617358,565.0,85.0,325.0
2896,0.32712305,0.1612317957680037,138.0,512.0,325.0
5108,0.2907158,0.24034453434265995,523.0,128.0,325.5
30849,0.29826245,0.2021201176118256,410.0,241.0,325.5
57178,0.32931668,0.15970453213669691,124.0,528.0,326.0
10057,0.29275763,0.22168052154056656,485.0,171.0,328.0
2064,0.29836535,0.20027196166608344,408.0,249.0,328.5
5720,0.3407618,0.1541941817152062,73.0,586.0,329.5
831,0.30399853,0.18266708040809415,323.0,340.0,331.5
26020,0.30278915,0.18656761273096964,346.0,319.0,332.5
9128,0.31005916,0.17319877245683213,266.0,404.0,335.0
2542,0.31983137,0.16379846628720607,187.0,493.0,340.0
3800,0.29741052,0.19689822588493575,424.0,256.0,340.0
6499,0.2996446,0.1904561215906042,393.0,287.0,340.0
8518,0.29266673,0.21707083993575058,490.0,191.0,340.5
54733,0.30046073,0.18899896954026427,381.0,301.0,341.0
6184,0.31990957,0.16289447836242318,186.0,500.0,343.0
26054,0.31343308,0.1690356852473207,239.0,447.0,343.0
11065,0.30225208,0.18375946597713988,354.0,335.0,344.5
56997,0.2996745,0.1890512957396883,391.0,299.0,345.0
11004,0.2896433,0.22803376169952744,539.0,154.0,346.5
29928,0.2884924,0.23502577212373577,555.0,139.0,347.0
10320,0.31671157,0.16461010854664862,211.0,484.0,347.5
2597,0.31715062,0.16386616619121244,207.0,491.0,349.0
23597,0.34261268,0.15039304308351276,71.0,628.0,349.5
10921,0.294227,0.20142397741484552,463.0,243.0,353.0
7866,0.30636042,0.17309146512324483,301.0,405.0,353.0
57192,0.32294214,0.15929170885406302,170.0,536.0,353.0
4172,0.28298324,0.2619095228199058,614.0,92.0,353.0
54915,0.29132655,0.21615197749060336,511.0,196.0,353.5
6696,0.3014247,0.18243634796214325,367.0,343.0,355.0
8204,0.28056547,0.297119365342913,647.0,63.0,355.0
1662,0.32434818,0.15765993321344832,156.0,556.0,356.0
23463,0.2909189,0.2155003936441473,518.0,197.0,357.5
3416,0.30938044,0.16919465596828656,274.0,446.0,360.0
3337,0.28329423,0.247674165465649,611.0,110.0,360.5
4850,0.29399964,0.19686204314754344,467.0,258.0,362.5
60493,0.28594267,0.2307690959726651,583.0,145.0,364.0
466,0.28456634,0.23649102090776195,594.0,136.0,365.0
10245,0.33174247,0.15085328314130597,108.0,623.0,365.5
25803,0.2758645,0.4138975001110001,708.0,25.0,366.5
26511,0.29063943,0.2124273745459657,525.0,209.0,367.0
51466,0.29828215,0.18525944095208172,409.0,325.0,367.0
3508,0.30382976,0.17253884620953192,325.0,413.0,369.0
29763,0.3154483,0.1610841588489084,222.0,516.0,369.0
323,0.32479078,0.1538897298522144,150.0,590.0,370.0
1465,0.2994392,0.1802947288353994,395.0,349.0,372.0
4864,0.27601352,0.3475514465994341,706.0,38.0,372.0
3725,0.28430513,0.22985593303034227,597.0,148.0,372.5
1616,0.2901683,0.21155702335090038,534.0,213.0,373.5
8312,0.31063044,0.16410866960565543,259.0,488.0,373.5
55127,0.30796123,0.16815685364859057,289.0,458.0,373.5
9712,0.31041718,0.16441589749750907,262.0,487.0,374.5
39,0.2890482,0.21452177413515983,549.0,201.0,375.0
8837,0.3087834,0.16709969136877692,283.0,467.0,375.0
6251,0.3290724,0.1506334722215036,126.0,625.0,375.5
16,0.28969017,0.2104009821098455,538.0,215.0,376.5
55837,0.3006194,0.1766684772371912,378.0,379.0,378.5
3251,0.30319732,0.1711754367724684,335.0,424.0,379.5
23097,0.28658438,0.21977778682226573,576.0,183.0,379.5
6676,0.31052527,0.16295334665995093,260.0,499.0,379.5
10058,0.28205523,0.24194416957650927,635.0,125.0,380.0
64422,0.30011368,0.17703666261513992,384.0,378.0,381.0
11319,0.28008914,0.2456157688870167,650.0,114.0,382.0
230,0.2723985,0.4771780673899089,749.0,17.0,383.0
813,0.30109084,0.17540056265282508,375.0,391.0,383.0
6195,0.2883192,0.21236103700822265,557.0,210.0,383.5
3383,0.3205227,0.15432023696998137,185.0,582.0,383.5
4775,0.3315449,0.14741090803594714,110.0,657.0,383.5
5710,0.3711498,0.13832467822807762,19.0,753.0,386.0
26520,0.28496808,0.2194223501244752,587.0,187.0,387.0
11072,0.28920212,0.2048358893102909,546.0,231.0,388.5
5782,0.2831632,0.22226374460335985,612.0,167.0,389.5
8349,0.27570936,0.2882710740624894,709.0,72.0,390.5
11142,0.3033514,0.16864309908971506,333.0,450.0,391.5
26136,0.29611123,0.18280603754368974,445.0,339.0,392.0
5777,0.29860175,0.17646531443243982,406.0,381.0,393.5
481,0.27367347,0.30940457385781955,734.0,53.0,393.5
6714,0.32451585,0.14991556705063944,154.0,634.0,394.0
2264,0.35447872,0.13876943496172142,42.0,747.0,394.5
5300,0.31945142,0.15304346620326878,191.0,602.0,396.5
8480,0.27715054,0.25076566906861114,686.0,107.0,396.5
10953,0.2935831,0.18573901514323427,473.0,323.0,398.0
5588,0.33670253,0.14240572460943915,84.0,713.0,398.5
9053,0.29071665,0.19123557148373962,522.0,279.0,400.5
1111,0.3037699,0.16558352938172463,327.0,475.0,401.0
6697,0.30133075,0.1703439343739912,369.0,434.0,401.5
22887,0.28847077,0.20014041216529913,556.0,250.0,403.0
9817,0.2690816,0.4371263272746906,783.0,23.0,403.0
10190,0.32975483,0.14508746203574774,121.0,686.0,403.5
1848,0.31501985,0.15426059791626912,225.0,584.0,404.5
147179,0.2893941,0.19509805383486778,542.0,267.0,404.5
11325,0.29279816,0.18473605062221052,482.0,329.0,405.5
7153,0.29762632,0.17514118150161606,422.0,393.0,407.5
1738,0.3004764,0.17026126359752045,380.0,436.0,408.0
2673,0.28254628,0.21707172016214965,626.0,190.0,408.0
9903,0.32855442,0.144904693617964,128.0,689.0,408.5
57149,0.32073987,0.1497515444665382,184.0,638.0,411.0
23365,0.321771,0.14881072250549718,177.0,646.0,411.5
2553,0.26550895,0.557072315730926,812.0,11.0,411.5
1213,0.29669142,0.17572246728812263,433.0,390.0,411.5
9738,0.28631064,0.20095285401719865,579.0,245.0,412.0
2887,0.29468623,0.1782307865614646,458.0,367.0,412.5
7398,0.28029212,0.22066842086310876,648.0,178.0,413.0
54438,0.35664967,0.1343658559967957,38.0,788.0,413.0
51015,0.30446133,0.16166962554452569,319.0,510.0,414.5
29978,0.32380417,0.14684313570953614,163.0,667.0,415.0
6908,0.2702117,0.3080021434135719,774.0,56.0,415.0
10810,0.31730288,0.15049529784615265,205.0,626.0,415.5
329,0.2911218,0.18729948995730897,514.0,317.0,415.5
10668,0.2943466,0.1779800996926568,461.0,370.0,415.5
79600,0.3342135,0.13955011680835278,94.0,738.0,416.0
6509,0.31580755,0.15159419677343763,219.0,616.0,417.5
3978,0.29447228,0.17760942631772758,460.0,375.0,417.5
54807,0.30336386,0.16262896953614778,332.0,503.0,417.5
79174,0.30110228,0.16736825671442668,374.0,465.0,419.5
11344,0.28673702,0.19542720748473802,574.0,266.0,420.0
1022,0.26643115,0.3492287614554404,804.0,37.0,420.5
80349,0.31670988,0.15030276220716668,212.0,631.0,421.5
25932,0.29034472,0.18790154193485814,531.0,312.0,421.5
23014,0.29781505,0.17094599806491773,418.0,426.0,422.0
7168,0.2905666,0.18627553276558084,527.0,321.0,424.0
54386,0.26791093,0.30311750754168393,790.0,60.0,425.0
9267,0.27800283,0.22129831252822413,678.0,172.0,425.0
5529,0.30880782,0.1556022660870718,282.0,569.0,425.5
3693,0.27754614,0.22219806817161822,683.0,168.0,425.5
54512,0.28405833,0.19981427620011466,600.0,251.0,425.5
10610,0.2824298,0.20669296713059632,628.0,224.0,426.0
51293,0.2924731,0.17942855460616455,495.0,358.0,426.5
50813,0.30390215,0.15958497498648683,324.0,530.0,427.0
1385,0.28708458,0.19091426046214444,571.0,284.0,427.5
5982,0.2950245,0.17373288155644243,454.0,401.0,427.5
10298,0.28276417,0.20305886537490345,621.0,236.0,428.5
9797,0.2960039,0.17282335089934095,447.0,410.0,428.5
4282,0.30571595,0.15821080920809238,308.0,551.0,429.5
9261,0.31015903,0.15334403079142372,264.0,596.0,430.0
1001,0.34341073,0.1341171007681723,68.0,792.0,430.0
50865,0.3483648,0.13223163837578356,55.0,806.0,430.5
2817,0.2906284,0.18345121888762553,526.0,336.0,431.0
9851,0.3234723,0.14413768675894284,166.0,697.0,431.5
7466,0.27936682,0.2144056426035641,660.0,203.0,431.5
79643,0.2909142,0.1823851812521872,519.0,344.0,431.5
84617,0.3236838,0.14359465898178483,164.0,700.0,432.0
10227,0.3100367,0.1531217934057282,268.0,599.0,433.5
9926,0.26925963,0.2668095474858032,780.0,89.0,434.5
10123,0.2961939,0.17078777404266401,442.0,428.0,435.0
2920,0.2839895,0.19470120422545054,602.0,268.0,435.0
1956,0.31483445,0.1491168529043829,227.0,644.0,435.5
51203,0.29094732,0.17989750576997698,517.0,355.0,436.0
8520,0.31132665,0.15092941651151295,252.0,621.0,436.5
9702,0.36099446,0.12611649342947773,29.0,844.0,436.5
28969,0.29285625,0.17503941164726583,479.0,394.0,436.5
6988,0.3102393,0.15176808557726407,263.0,612.0,437.5
6443,0.27959326,0.20840811429548342,658.0,222.0,440.0
1677,0.3164313,0.14678678219181285,215.0,668.0,441.5
11261,0.32465667,0.1404971749172139,152.0,732.0,442.0
55958,0.29220435,0.17613951774840592,499.0,386.0,442.5
2065,0.2784125,0.210319861564716,670.0,216.0,443.0
5054,0.32714343,0.1384919890948692,137.0,749.0,443.0
7849,0.33396456,0.13433512459321614,97.0,789.0,443.0
8574,0.3106833,0.15032333032992562,258.0,629.0,443.5
55111,0.30970654,0.1510671975434271,270.0,620.0,445.0
10153,0.28382736,0.19026310270430102,605.0,288.0,446.5
2745,0.25578496,0.7773474546393959,889.0,4.0,446.5
9847,0.29766968,0.1663040230012673,421.0,472.0,446.5
637,0.28075635,0.2005690211615977,645.0,248.0,446.5
3815,0.2922829,0.17398229601615262,496.0,399.0,447.5
27346,0.29663175,0.16789560070803158,435.0,461.0,448.0
1052,0.27310053,0.2263169033267547,743.0,158.0,450.5
54623,0.28901154,0.1802051184163682,550.0,352.0,451.0
8607,0.3136607,0.14677900365578767,237.0,669.0,453.0
2958,0.30921,0.1501148644291413,275.0,632.0,453.5
7043,0.29476646,0.16849746892391887,455.0,453.0,454.0
128,0.30429384,0.15415288550821268,321.0,587.0,454.0
9833,0.3001964,0.16002843057035226,383.0,527.0,455.0
5601,0.27716845,0.206279157072535,685.0,225.0,455.0
10285,0.302952,0.15545476316840134,342.0,570.0,456.0
79961,0.27936187,0.1973199049445271,661.0,254.0,457.5
291,0.2845863,0.18620337159003345,593.0,322.0,457.5
642,0.2931268,0.16980414158304136,478.0,440.0,459.0
5357,0.29696175,0.16389892648791754,428.0,490.0,459.0
23536,0.31223634,0.1461274054748449,245.0,675.0,460.0
8508,0.2827745,0.1890176543718302,620.0,300.0,460.0
6804,0.31969762,0.1405194280354383,189.0,731.0,460.0
2778,0.2893624,0.1770855532583062,543.0,377.0,460.0
2063,0.28824687,0.17898750453808143,558.0,363.0,460.5
1981,0.2848587,0.1844135431715325,589.0,332.0,460.5
26001,0.29409632,0.16816948965199383,465.0,457.0,461.0
7106,0.2999623,0.15932347273781455,388.0,534.0,461.0
10606,0.31391206,0.1449493509538691,235.0,687.0,461.0
9112,0.30291837,0.1544794154630962,343.0,580.0,461.5
6774,0.2991134,0.16061367065775453,401.0,523.0,462.0
5654,0.31271124,0.1451070241837357,242.0,685.0,463.5
4016,0.26205885,0.26712570273936315,841.0,88.0,464.5
6182,0.27999282,0.19197325638868146,653.0,276.0,464.5
23142,0.30117354,0.15685189517733802,373.0,562.0,467.5
6894,0.33394435,0.1270771881006745,98.0,838.0,468.0
2048,0.29964927,0.1588346240841471,392.0,544.0,468.0
5900,0.3044771,0.1511464963646413,318.0,619.0,468.5
148022,0.28461546,0.1815116718235406,592.0,347.0,469.5
868,0.2800511,0.1901409655801486,651.0,289.0,470.0
7982,0.28220493,0.1881083798274401,632.0,309.0,470.5
11000,0.29809412,0.15964035746241093,413.0,529.0,471.0
7852,0.26926756,0.22407491466535426,779.0,163.0,471.0
998,0.299014,0.15898419190775478,404.0,542.0,473.0
10329,0.2777442,0.19598700131458147,682.0,264.0,473.0
3682,0.29939082,0.15823880904089532,397.0,550.0,473.5
29916,0.3171147,0.1391606292801303,208.0,740.0,474.0
